data_file,algorithm,sample_size,train_test,subject,accuracy,precision,recall,order
amount_2,naive_bayes,30,training,2-108,0.966666666666667,1,0.944444444444444,Sequential
amount_2,naive_bayes,30,training,2-109,0.933333333333333,0.954545454545455,0.954545454545455,Sequential
amount_2,naive_bayes,30,training,2-11,0.966666666666667,0.956521739130435,1,Sequential
amount_2,naive_bayes,30,training,2-110,0.833333333333333,0.857142857142857,0.9,Sequential
amount_2,naive_bayes,30,training,2-113,0.9,0.91304347826087,0.954545454545455,Sequential
amount_2,naive_bayes,30,training,2-114,0.933333333333333,1,0.866666666666667,Sequential
amount_2,naive_bayes,30,training,2-115,0.866666666666667,0.866666666666667,0.866666666666667,Sequential
amount_2,naive_bayes,30,training,2-116,0.933333333333333,0.958333333333333,0.958333333333333,Sequential
amount_2,naive_bayes,30,training,2-117,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-119,0.866666666666667,0.947368421052632,0.857142857142857,Sequential
amount_2,naive_bayes,30,training,2-12,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-120,0.666666666666667,0.5,0.8,Sequential
amount_2,naive_bayes,30,training,2-121,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-122,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-123,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-125,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-127,0.866666666666667,0.882352941176471,0.882352941176471,Sequential
amount_2,naive_bayes,30,training,2-128,0.9,0.928571428571429,0.866666666666667,Sequential
amount_2,naive_bayes,30,training,2-13,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-130,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-131,0.9,0.769230769230769,1,Sequential
amount_2,naive_bayes,30,training,2-132,0.9,0.875,0.933333333333333,Sequential
amount_2,naive_bayes,30,training,2-133,0.933333333333333,0.875,0.875,Sequential
amount_2,naive_bayes,30,training,2-134,0.933333333333333,0.9,1,Sequential
amount_2,naive_bayes,30,training,2-135,0.9,0.933333333333333,0.875,Sequential
amount_2,naive_bayes,30,training,2-137,0.866666666666667,0.846153846153846,0.846153846153846,Sequential
amount_2,naive_bayes,30,training,2-138,0.966666666666667,0.933333333333333,1,Sequential
amount_2,naive_bayes,30,training,2-14,0.866666666666667,0.923076923076923,0.8,Sequential
amount_2,naive_bayes,30,training,2-141,0.9,0.9375,0.882352941176471,Sequential
amount_2,naive_bayes,30,training,2-143,0.933333333333333,1,0.866666666666667,Sequential
amount_2,naive_bayes,30,training,2-144,0.966666666666667,0.916666666666667,1,Sequential
amount_2,naive_bayes,30,training,2-145,0.933333333333333,1,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-146,0.9,0.833333333333333,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-148,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-149,0.933333333333333,0.944444444444444,0.944444444444444,Sequential
amount_2,naive_bayes,30,training,2-15,0.766666666666667,0.764705882352941,0.8125,Sequential
amount_2,naive_bayes,30,training,2-151,0.933333333333333,1,0.91304347826087,Sequential
amount_2,naive_bayes,30,training,2-152,0.9,1,0.85,Sequential
amount_2,naive_bayes,30,training,2-153,0.966666666666667,0.916666666666667,1,Sequential
amount_2,naive_bayes,30,training,2-154,0.9,0.9375,0.882352941176471,Sequential
amount_2,naive_bayes,30,training,2-155,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-156,1,1,1,Sequential
amount_2,naive_bayes,30,training,2-157,0.9,0.866666666666667,0.928571428571429,Sequential
amount_2,naive_bayes,30,training,2-16,0.9,0.952380952380952,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-17,0.833333333333333,0.833333333333333,0.882352941176471,Sequential
amount_2,naive_bayes,30,training,2-18,0.966666666666667,1,0.964285714285714,Sequential
amount_2,naive_bayes,30,training,2-2,0.733333333333333,0.916666666666667,0.611111111111111,Sequential
amount_2,naive_bayes,30,training,2-20,0.933333333333333,0.916666666666667,0.916666666666667,Sequential
amount_2,naive_bayes,30,training,2-21,0.866666666666667,0.857142857142857,0.857142857142857,Sequential
amount_2,naive_bayes,30,training,2-22,0.933333333333333,1,0.904761904761905,Sequential
amount_2,naive_bayes,30,training,2-23,0.9,0.954545454545455,0.91304347826087,Sequential
amount_2,naive_bayes,30,training,2-24,0.9,0.7,1,Sequential
amount_2,naive_bayes,30,training,2-25,0.833333333333333,0.789473684210526,0.9375,Sequential
amount_2,naive_bayes,30,training,2-26,0.9,0.941176470588235,0.888888888888889,Sequential
amount_2,naive_bayes,30,training,2-27,0.866666666666667,0.8125,0.928571428571429,Sequential
amount_2,naive_bayes,30,training,2-28,0.966666666666667,0.941176470588235,1,Sequential
amount_2,naive_bayes,30,training,2-29,0.966666666666667,1,0.962962962962963,Sequential
amount_2,naive_bayes,30,training,2-3,0.833333333333333,0.714285714285714,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-32,0.9,0.928571428571429,0.866666666666667,Sequential
amount_2,naive_bayes,30,training,2-33,0.933333333333333,1,0.894736842105263,Sequential
amount_2,naive_bayes,30,training,2-4,0.933333333333333,1,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-5,0.9,0.833333333333333,0.909090909090909,Sequential
amount_2,naive_bayes,30,training,2-6,0.933333333333333,0.941176470588235,0.941176470588235,Sequential
amount_2,naive_bayes,30,training,2-8,0.866666666666667,0.944444444444444,0.85,Sequential
amount_2,naive_bayes,30,training,2-9,1,1,1,Sequential
amount_2,nnet,15,testing,2-1,0.6699999999999999,0.6945238095238095,0.7749999999999999,Sequential
amount_2,nnet,15,testing,2-10,0.9,0.902579365079365,0.9634920634920635,Sequential
amount_2,nnet,15,testing,2-101,0.86,1,0.46499999999999997,Sequential
amount_2,nnet,15,testing,2-102,0.87,0.8465476190476191,1,Sequential
amount_2,nnet,15,testing,2-103,0.92,0.9148809523809524,0.925,Sequential
amount_2,nnet,15,testing,2-104,0.93,0.8066666666666666,1,Sequential
amount_2,nnet,15,testing,2-105,0.86,0.8583333333333334,0.7833333333333334,Sequential
amount_2,nnet,15,testing,2-107,0.8300000000000001,0.785,0.735,Sequential
amount_2,nnet,15,testing,2-108,0.75,0.711309523809524,0.88,Sequential
amount_2,nnet,15,testing,2-109,0.9400000000000001,0.9243827160493828,1,Sequential
amount_2,nnet,15,testing,2-11,0.95,1,0.9347222222222222,Sequential
amount_2,nnet,15,testing,2-110,0.91,0.9464285714285714,0.9303571428571428,Sequential
amount_2,nnet,15,testing,2-113,0.86,0.83,0.9708333333333333,Sequential
amount_2,nnet,15,testing,2-114,0.83,0.7396825396825397,1,Sequential
amount_2,nnet,15,testing,2-115,0.92,0.8636904761904761,1,Sequential
amount_2,nnet,15,testing,2-116,0.9,1,0.8792063492063492,Sequential
amount_2,nnet,15,testing,2-117,0.86,0.8341666666666667,1,Sequential
amount_2,nnet,15,testing,2-119,0.5,0.6460714285714284,0.6278968253968251,Sequential
amount_2,nnet,15,testing,2-12,0.9400000000000001,1,0.9242063492063491,Sequential
amount_2,nnet,15,testing,2-120,0.48,0.27328042328042323,0.8148148148148149,Sequential
amount_2,nnet,15,testing,2-121,0.87,0.8358333333333333,0.9383333333333334,Sequential
amount_2,nnet,15,testing,2-122,1,1,1,Sequential
amount_2,nnet,15,testing,2-123,0.9400000000000001,0.8133333333333334,1,Sequential
amount_2,nnet,15,testing,2-125,0.8200000000000001,0.8200000000000001,1,Sequential
amount_2,nnet,15,testing,2-127,0.89,0.8061904761904761,0.9666666666666667,Sequential
amount_2,nnet,15,testing,2-128,0.67,0.8516666666666666,0.5830952380952381,Sequential
amount_2,nnet,15,testing,2-13,0.97,0.9634920634920635,1,Sequential
amount_2,nnet,15,testing,2-130,0.83,0.9761904761904762,0.8194444444444445,Sequential
amount_2,nnet,15,testing,2-131,0.8500000000000001,1,0.5516666666666666,Sequential
amount_2,nnet,15,testing,2-132,0.89,0.879047619047619,0.885,Sequential
amount_2,nnet,15,testing,2-133,0.72,NaN,0,Sequential
amount_2,nnet,15,testing,2-134,0.85,0.7871428571428571,1,Sequential
amount_2,nnet,15,testing,2-135,0.88,0.8514285714285714,0.9157142857142857,Sequential
amount_2,nnet,15,testing,2-137,0.86,0.83,0.8683333333333333,Sequential
amount_2,nnet,15,testing,2-138,0.89,0.8304761904761905,0.9657142857142857,Sequential
amount_2,nnet,15,testing,2-14,0.69,0.6639285714285716,0.7907142857142857,Sequential
amount_2,nnet,15,testing,2-141,0.64,0.9633333333333333,0.5625,Sequential
amount_2,nnet,15,testing,2-143,0.91,0.9523809523809523,0.9008333333333333,Sequential
amount_2,nnet,15,testing,2-144,0.86,1,0.545,Sequential
amount_2,nnet,15,testing,2-145,0.86,0.845436507936508,0.9857142857142857,Sequential
amount_2,nnet,15,testing,2-146,0.8300000000000001,0.7583333333333334,0.5907142857142857,Sequential
amount_2,nnet,15,testing,2-148,0.91,0.8807539682539682,1,Sequential
amount_2,nnet,15,testing,2-149,0.87,0.7705952380952381,1,Sequential
amount_2,nnet,15,testing,2-15,0.75,0.6143253968253969,1,Sequential
amount_2,nnet,15,testing,2-151,0.9,0.932936507936508,0.932936507936508,Sequential
amount_2,nnet,15,testing,2-152,0.8400000000000001,0.8194444444444443,0.9547619047619047,Sequential
amount_2,nnet,15,testing,2-153,0.88,1,0.7807142857142856,Sequential
amount_2,nnet,15,testing,2-154,0.8300000000000001,0.8428571428571427,0.9069841269841269,Sequential
amount_2,nnet,15,testing,2-155,0.87,0.7700000000000001,0.925,Sequential
amount_2,nnet,15,testing,2-156,0.8,0.7117063492063492,1,Sequential
amount_2,nnet,15,testing,2-157,0.92,0.8966666666666666,0.9407142857142857,Sequential
amount_2,nnet,15,testing,2-16,0.9,0.8782142857142857,1,Sequential
amount_2,nnet,15,testing,2-17,0.8500000000000001,0.7966666666666666,1,Sequential
amount_2,nnet,15,testing,2-18,0.92,0.9621031746031746,0.9384920634920635,Sequential
amount_2,nnet,15,testing,2-2,0.44,0.44,1,Sequential
amount_2,nnet,15,testing,2-20,0.74,0.6683333333333333,0.5983333333333333,Sequential
amount_2,nnet,15,testing,2-21,0.8300000000000001,1,0.5800000000000001,Sequential
amount_2,nnet,15,testing,2-22,0.7,0.7,1,Sequential
amount_2,nnet,15,testing,2-23,0.8400000000000001,0.8042063492063491,1,Sequential
amount_2,nnet,15,testing,2-24,0.79,1,0.375,Sequential
amount_2,nnet,15,testing,2-25,0.73,0.6061904761904762,1,Sequential
amount_2,nnet,15,testing,2-26,0.86,0.8132936507936508,1,Sequential
amount_2,nnet,15,testing,2-27,0.45,0.45,1,Sequential
amount_2,nnet,15,testing,2-28,0.85,0.8383333333333333,0.9157142857142857,Sequential
amount_2,nnet,15,testing,2-29,0.87,0.8555555555555556,1,Sequential
amount_2,nnet,15,testing,2-3,0.81,1,0.525,Sequential
amount_2,nnet,15,testing,2-32,0.71,0.4792857142857143,0.975,Sequential
amount_2,nnet,15,testing,2-33,0.88,0.9517195767195766,0.878968253968254,Sequential
amount_2,nnet,15,testing,2-4,0.78,0.8007936507936508,0.8958333333333333,Sequential
amount_2,nnet,15,testing,2-5,0.92,0.9466666666666667,0.8616666666666667,Sequential
amount_2,nnet,15,testing,2-6,0.5700000000000001,0.6276190476190476,0.5866666666666666,Sequential
amount_2,nnet,15,testing,2-8,0.89,0.9238095238095237,0.913690476190476,Sequential
amount_2,nnet,15,testing,2-9,1,1,1,Sequential
amount_2,nnet,15,training,2-1,1,1,1,Sequential
amount_2,nnet,15,training,2-10,1,1,1,Sequential
amount_2,nnet,15,training,2-101,0.933333333333333,0.8,1,Sequential
amount_2,nnet,15,training,2-102,0.933333333333333,0.928571428571429,1,Sequential
amount_2,nnet,15,training,2-103,1,1,1,Sequential
amount_2,nnet,15,training,2-104,1,1,1,Sequential
amount_2,nnet,15,training,2-105,0.866666666666667,0.833333333333333,0.833333333333333,Sequential
amount_2,nnet,15,training,2-107,0.933333333333333,1,0.833333333333333,Sequential
amount_2,nnet,15,training,2-108,1,1,1,Sequential
amount_2,nnet,15,training,2-109,0.866666666666667,0.9,0.9,Sequential
amount_2,nnet,15,training,2-11,1,1,1,Sequential
amount_2,nnet,15,training,2-110,0.933333333333333,0.9,1,Sequential
amount_2,nnet,15,training,2-113,0.933333333333333,0.928571428571429,1,Sequential
amount_2,nnet,15,training,2-114,0.866666666666667,0.857142857142857,0.857142857142857,Sequential
amount_2,nnet,15,training,2-115,0.933333333333333,0.875,1,Sequential
amount_2,nnet,15,training,2-116,0.933333333333333,1,0.909090909090909,Sequential
amount_2,nnet,15,training,2-117,1,1,1,Sequential
amount_2,nnet,15,training,2-119,1,1,1,Sequential
amount_2,nnet,15,training,2-12,1,1,1,Sequential
amount_2,nnet,15,training,2-120,0.8,0.666666666666667,1,Sequential
amount_2,nnet,15,training,2-121,1,1,1,Sequential
amount_2,nnet,15,training,2-122,1,1,1,Sequential
amount_2,nnet,15,training,2-123,1,1,1,Sequential
amount_2,nnet,15,training,2-125,0.933333333333333,0.933333333333333,1,Sequential
amount_2,nnet,15,training,2-127,0.866666666666667,0.8,1,Sequential
amount_2,nnet,15,training,2-128,0.933333333333333,0.875,1,Sequential
amount_2,nnet,15,training,2-13,1,1,1,Sequential
amount_2,nnet,15,training,2-130,1,1,1,Sequential
amount_2,nnet,15,training,2-131,0.933333333333333,1,0.75,Sequential
amount_2,nnet,15,training,2-132,1,1,1,Sequential
amount_2,nnet,15,training,2-133,0.866666666666667,1,0.5,Sequential
amount_2,nnet,15,training,2-134,0.933333333333333,0.9,1,Sequential
amount_2,nnet,15,training,2-135,0.933333333333333,0.875,1,Sequential
amount_2,nnet,15,training,2-137,1,1,1,Sequential
amount_2,nnet,15,training,2-138,1,1,1,Sequential
amount_2,nnet,15,training,2-14,1,1,1,Sequential
amount_2,nnet,15,training,2-141,1,1,1,Sequential
amount_2,nnet,15,training,2-143,1,1,1,Sequential
amount_2,nnet,15,training,2-144,1,1,1,Sequential
amount_2,nnet,15,training,2-145,0.933333333333333,0.923076923076923,1,Sequential
amount_2,nnet,15,training,2-146,0.866666666666667,0.833333333333333,0.833333333333333,Sequential
amount_2,nnet,15,training,2-148,1,1,1,Sequential
amount_2,nnet,15,training,2-149,1,1,1,Sequential
amount_2,nnet,15,training,2-15,0.866666666666667,0.888888888888889,0.888888888888889,Sequential
amount_2,nnet,15,training,2-151,0.933333333333333,0.923076923076923,1,Sequential
amount_2,nnet,15,training,2-152,1,1,1,Sequential
amount_2,nnet,15,training,2-153,1,1,1,Sequential
amount_2,nnet,15,training,2-154,1,1,1,Sequential
amount_2,nnet,15,training,2-155,0.933333333333333,1,0.833333333333333,Sequential
amount_2,nnet,15,training,2-156,1,1,1,Sequential
amount_2,nnet,15,training,2-157,1,1,1,Sequential
amount_2,nnet,15,training,2-16,1,1,1,Sequential
amount_2,nnet,15,training,2-17,0.866666666666667,0.888888888888889,0.888888888888889,Sequential
amount_2,nnet,15,training,2-18,1,1,1,Sequential
amount_2,nnet,15,training,2-2,0.666666666666667,0.666666666666667,1,Sequential
amount_2,nnet,15,training,2-20,1,1,1,Sequential
amount_2,nnet,15,training,2-21,1,1,1,Sequential
amount_2,nnet,15,training,2-22,0.733333333333333,0.733333333333333,1,Sequential
amount_2,nnet,15,training,2-23,1,1,1,Sequential
amount_2,nnet,15,training,2-24,1,1,1,Sequential
amount_2,nnet,15,training,2-25,1,1,1,Sequential
amount_2,nnet,15,training,2-26,0.866666666666667,0.909090909090909,0.909090909090909,Sequential
amount_2,nnet,15,training,2-27,0.6,0.6,1,Sequential
amount_2,nnet,15,training,2-28,1,1,1,Sequential
amount_2,nnet,15,training,2-29,0.933333333333333,0.933333333333333,1,Sequential
amount_2,nnet,15,training,2-3,0.933333333333333,0.857142857142857,1,Sequential
amount_2,nnet,15,training,2-32,1,1,1,Sequential
amount_2,nnet,15,training,2-33,1,1,1,Sequential
amount_2,nnet,15,training,2-4,1,1,1,Sequential
amount_2,nnet,15,training,2-5,0.866666666666667,0.833333333333333,0.833333333333333,Sequential
amount_2,nnet,15,training,2-6,0.8,0.75,1,Sequential
amount_2,nnet,15,training,2-8,0.866666666666667,0.888888888888889,0.888888888888889,Sequential
amount_2,nnet,15,training,2-9,1,1,1,Sequential
amount_2,nnet,20,testing,2-1,0.65,0.6552380952380952,0.8011904761904761,Sequential
amount_2,nnet,20,testing,2-10,0.88,0.8460714285714285,0.9633333333333333,Sequential
amount_2,nnet,20,testing,2-101,0.9,1,0.6733333333333333,Sequential
amount_2,nnet,20,testing,2-102,0.87,0.8811904761904761,0.9422619047619047,Sequential
amount_2,nnet,20,testing,2-103,0.9,0.885,0.8964285714285714,Sequential
amount_2,nnet,20,testing,2-104,1,1,1,Sequential
amount_2,nnet,20,testing,2-105,0.8200000000000001,0.7383333333333334,0.6483333333333334,Sequential
amount_2,nnet,20,testing,2-107,0.89,1,0.735,Sequential
amount_2,nnet,20,testing,2-108,0.91,0.9225,0.9347619047619047,Sequential
amount_2,nnet,20,testing,2-109,0.85,0.8265476190476191,1,Sequential
amount_2,nnet,20,testing,2-11,1,1,1,Sequential
amount_2,nnet,20,testing,2-110,0.84,0.8236904761904761,0.9333333333333333,Sequential
amount_2,nnet,20,testing,2-113,0.95,1,0.91654761904761894,Sequential
amount_2,nnet,20,testing,2-114,0.87,0.8486904761904762,0.9433333333333334,Sequential
amount_2,nnet,20,testing,2-115,0.85,0.7440476190476191,1,Sequential
amount_2,nnet,20,testing,2-116,0.8300000000000001,0.8111111111111111,1,Sequential
amount_2,nnet,20,testing,2-117,0.88,0.8542063492063492,1,Sequential
amount_2,nnet,20,testing,2-119,0.81,0.8859126984126984,0.8494047619047619,Sequential
amount_2,nnet,20,testing,2-12,1,1,1,Sequential
amount_2,nnet,20,testing,2-120,0.85,1,0.485,Sequential
amount_2,nnet,20,testing,2-121,0.9,0.8132142857142857,1,Sequential
amount_2,nnet,20,testing,2-122,0.9,1,0.7866666666666667,Sequential
amount_2,nnet,20,testing,2-123,0.95,0.8816666666666667,1,Sequential
amount_2,nnet,20,testing,2-125,0.93,0.9277777777777778,1,Sequential
amount_2,nnet,20,testing,2-127,0.93,0.86,1,Sequential
amount_2,nnet,20,testing,2-128,0.92,0.9103174603174602,0.969047619047619,Sequential
amount_2,nnet,20,testing,2-13,0.95,0.9412698412698413,1,Sequential
amount_2,nnet,20,testing,2-130,0.95,0.9391975308641975,1,Sequential
amount_2,nnet,20,testing,2-131,0.92,0.844047619047619,1,Sequential
amount_2,nnet,20,testing,2-132,0.93,0.9633333333333333,0.9073809523809523,Sequential
amount_2,nnet,20,testing,2-133,0.71,NaN,0,Sequential
amount_2,nnet,20,testing,2-134,0.88,0.9303571428571428,0.8948809523809523,Sequential
amount_2,nnet,20,testing,2-135,0.81,0.7957142857142857,0.8649999999999999,Sequential
amount_2,nnet,20,testing,2-137,0.8400000000000001,0.7266666666666666,0.9383333333333334,Sequential
amount_2,nnet,20,testing,2-138,0.9400000000000001,0.8966666666666667,0.9083333333333333,Sequential
amount_2,nnet,20,testing,2-14,0.79,0.7991666666666667,0.8066666666666666,Sequential
amount_2,nnet,20,testing,2-141,0.88,1,0.8655555555555556,Sequential
amount_2,nnet,20,testing,2-143,0.93,1,0.8724999999999999,Sequential
amount_2,nnet,20,testing,2-144,0.93,1,0.7500000000000001,Sequential
amount_2,nnet,20,testing,2-145,0.95,1,0.9269841269841269,Sequential
amount_2,nnet,20,testing,2-146,0.81,0.8283333333333334,0.7483333333333334,Sequential
amount_2,nnet,20,testing,2-148,0.93,0.9017857142857142,1,Sequential
amount_2,nnet,20,testing,2-149,0.95,0.8933333333333333,1,Sequential
amount_2,nnet,20,testing,2-15,0.76,0.6355952380952382,1,Sequential
amount_2,nnet,20,testing,2-151,0.78,0.9199735449735449,0.7882142857142858,Sequential
amount_2,nnet,20,testing,2-152,0.96,0.975,0.9732142857142857,Sequential
amount_2,nnet,20,testing,2-153,0.93,1,0.825,Sequential
amount_2,nnet,20,testing,2-154,0.5599999999999999,1,0.3398809523809525,Sequential
amount_2,nnet,20,testing,2-155,0.87,0.805,0.8383333333333334,Sequential
amount_2,nnet,20,testing,2-156,0.86,0.7604761904761904,1,Sequential
amount_2,nnet,20,testing,2-157,0.92,0.8999999999999999,0.9383333333333334,Sequential
amount_2,nnet,20,testing,2-16,0.78,0.7544444444444445,0.9633333333333333,Sequential
amount_2,nnet,20,testing,2-17,0.8400000000000001,0.7932936507936507,1,Sequential
amount_2,nnet,20,testing,2-18,0.93,0.9642857142857142,0.9409920634920634,Sequential
amount_2,nnet,20,testing,2-2,0.44,0.422936507936508,0.7716666666666667,Sequential
amount_2,nnet,20,testing,2-20,0.6699999999999999,0.45,0.4,Sequential
amount_2,nnet,20,testing,2-21,0.79,1,0.5588095238095236,Sequential
amount_2,nnet,20,testing,2-22,0.8400000000000001,1,0.7884523809523809,Sequential
amount_2,nnet,20,testing,2-23,0.8400000000000001,0.8038095238095238,1,Sequential
amount_2,nnet,20,testing,2-24,0.87,1,0.6916666666666667,Sequential
amount_2,nnet,20,testing,2-25,0.65,0.5175044091710759,1,Sequential
amount_2,nnet,20,testing,2-26,0.95,0.9238095238095237,1,Sequential
amount_2,nnet,20,testing,2-27,0.66,0.5780952380952381,0.77,Sequential
amount_2,nnet,20,testing,2-28,0.86,0.780952380952381,1,Sequential
amount_2,nnet,20,testing,2-29,0.8,0.7777777777777778,1,Sequential
amount_2,nnet,20,testing,2-3,0.86,1,0.7371428571428571,Sequential
amount_2,nnet,20,testing,2-32,0.8200000000000001,0.725,0.8766666666666667,Sequential
amount_2,nnet,20,testing,2-33,0.93,0.9625,0.9527777777777778,Sequential
amount_2,nnet,20,testing,2-4,0.65,0.6019841269841271,1,Sequential
amount_2,nnet,20,testing,2-5,0.96,1,0.9297619047619047,Sequential
amount_2,nnet,20,testing,2-6,0.67,1,0.3735714285714285,Sequential
amount_2,nnet,20,testing,2-8,0.88,0.933641975308642,0.9146031746031746,Sequential
amount_2,nnet,20,testing,2-9,0.96,0.9513888888888888,1,Sequential
amount_2,nnet,20,training,2-1,1,1,1,Sequential
amount_2,nnet,20,training,2-10,1,1,1,Sequential
amount_2,nnet,20,training,2-101,0.95,0.857142857142857,1,Sequential
amount_2,nnet,20,training,2-102,1,1,1,Sequential
amount_2,nnet,20,training,2-103,1,1,1,Sequential
amount_2,nnet,20,training,2-104,1,1,1,Sequential
amount_2,nnet,20,training,2-105,0.85,0.857142857142857,0.75,Sequential
amount_2,nnet,20,training,2-107,0.95,1,0.857142857142857,Sequential
amount_2,nnet,20,training,2-108,1,1,1,Sequential
amount_2,nnet,20,training,2-109,0.95,1,0.933333333333333,Sequential
amount_2,nnet,20,training,2-11,1,1,1,Sequential
amount_2,nnet,20,training,2-110,1,1,1,Sequential
amount_2,nnet,20,training,2-113,1,1,1,Sequential
amount_2,nnet,20,training,2-114,0.95,1,0.888888888888889,Sequential
amount_2,nnet,20,training,2-115,0.95,0.909090909090909,1,Sequential
amount_2,nnet,20,training,2-116,0.9,0.888888888888889,1,Sequential
amount_2,nnet,20,training,2-117,1,1,1,Sequential
amount_2,nnet,20,training,2-119,0.95,0.933333333333333,1,Sequential
amount_2,nnet,20,training,2-12,1,1,1,Sequential
amount_2,nnet,20,training,2-120,0.8,0.666666666666667,0.666666666666667,Sequential
amount_2,nnet,20,training,2-121,1,1,1,Sequential
amount_2,nnet,20,training,2-122,1,1,1,Sequential
amount_2,nnet,20,training,2-123,1,1,1,Sequential
amount_2,nnet,20,training,2-125,1,1,1,Sequential
amount_2,nnet,20,training,2-127,0.9,0.857142857142857,1,Sequential
amount_2,nnet,20,training,2-128,0.95,0.909090909090909,1,Sequential
amount_2,nnet,20,training,2-13,1,1,1,Sequential
amount_2,nnet,20,training,2-130,1,1,1,Sequential
amount_2,nnet,20,training,2-131,1,1,1,Sequential
amount_2,nnet,20,training,2-132,1,1,1,Sequential
amount_2,nnet,20,training,2-133,0.9,1,0.6,Sequential
amount_2,nnet,20,training,2-134,0.9,0.9,0.9,Sequential
amount_2,nnet,20,training,2-135,0.95,0.916666666666667,1,Sequential
amount_2,nnet,20,training,2-137,1,1,1,Sequential
amount_2,nnet,20,training,2-138,1,1,1,Sequential
amount_2,nnet,20,training,2-14,0.9,0.875,0.875,Sequential
amount_2,nnet,20,training,2-141,0.95,1,0.875,Sequential
amount_2,nnet,20,training,2-143,1,1,1,Sequential
amount_2,nnet,20,training,2-144,1,1,1,Sequential
amount_2,nnet,20,training,2-145,0.9,1,0.857142857142857,Sequential
amount_2,nnet,20,training,2-146,1,1,1,Sequential
amount_2,nnet,20,training,2-148,1,1,1,Sequential
amount_2,nnet,20,training,2-149,1,1,1,Sequential
amount_2,nnet,20,training,2-15,0.8,0.833333333333333,0.833333333333333,Sequential
amount_2,nnet,20,training,2-151,0.95,0.9375,1,Sequential
amount_2,nnet,20,training,2-152,1,1,1,Sequential
amount_2,nnet,20,training,2-153,1,1,1,Sequential
amount_2,nnet,20,training,2-154,0.95,1,0.909090909090909,Sequential
amount_2,nnet,20,training,2-155,0.9,0.875,0.875,Sequential
amount_2,nnet,20,training,2-156,1,1,1,Sequential
amount_2,nnet,20,training,2-157,1,1,1,Sequential
amount_2,nnet,20,training,2-16,1,1,1,Sequential
amount_2,nnet,20,training,2-17,0.9,0.909090909090909,0.909090909090909,Sequential
amount_2,nnet,20,training,2-18,1,1,1,Sequential
amount_2,nnet,20,training,2-2,0.8,0.9,0.75,Sequential
amount_2,nnet,20,training,2-20,1,1,1,Sequential
amount_2,nnet,20,training,2-21,0.85,0.857142857142857,0.75,Sequential
amount_2,nnet,20,training,2-22,1,1,1,Sequential
amount_2,nnet,20,training,2-23,1,1,1,Sequential
amount_2,nnet,20,training,2-24,1,1,1,Sequential
amount_2,nnet,20,training,2-25,1,1,1,Sequential
amount_2,nnet,20,training,2-26,0.95,0.933333333333333,1,Sequential
amount_2,nnet,20,training,2-27,0.95,1,0.909090909090909,Sequential
amount_2,nnet,20,training,2-28,1,1,1,Sequential
amount_2,nnet,20,training,2-29,0.95,0.95,1,Sequential
amount_2,nnet,20,training,2-3,0.85,0.75,0.857142857142857,Sequential
amount_2,nnet,20,training,2-32,0.95,0.916666666666667,1,Sequential
amount_2,nnet,20,training,2-33,1,1,1,Sequential
amount_2,nnet,20,training,2-4,1,1,1,Sequential
amount_2,nnet,20,training,2-5,0.95,1,0.875,Sequential
amount_2,nnet,20,training,2-6,1,1,1,Sequential
amount_2,nnet,20,training,2-8,0.95,0.923076923076923,1,Sequential
amount_2,nnet,20,training,2-9,1,1,1,Sequential
amount_2,nnet,25,testing,2-1,0.72,0.7878571428571428,0.7533333333333332,Sequential
amount_2,nnet,25,testing,2-10,0.92,1,0.8397619047619047,Sequential
amount_2,nnet,25,testing,2-101,0.8,0.7483333333333334,0.6716666666666667,Sequential
amount_2,nnet,25,testing,2-102,0.74,0.6875000000000001,1,Sequential
amount_2,nnet,25,testing,2-103,0.93,0.9133333333333333,0.89,Sequential
amount_2,nnet,25,testing,2-104,0.96,0.8571428571428571,1,Sequential
amount_2,nnet,25,testing,2-105,0.77,0.655,0.7400000000000001,Sequential
amount_2,nnet,25,testing,2-107,0.78,1,0.51,Sequential
amount_2,nnet,25,testing,2-108,0.8300000000000001,0.9555555555555555,0.7876984126984126,Sequential
amount_2,nnet,25,testing,2-109,0.9,0.8706349206349205,1,Sequential
amount_2,nnet,25,testing,2-11,0.93,1,0.9113095238095238,Sequential
amount_2,nnet,25,testing,2-110,0.86,0.7845238095238095,1,Sequential
amount_2,nnet,25,testing,2-113,0.85,1,0.7970238095238095,Sequential
amount_2,nnet,25,testing,2-114,0.79,0.6875,1,Sequential
amount_2,nnet,25,testing,2-115,0.93,0.8754761904761904,1,Sequential
