data_file,algorithm,subject,predictor,importance
delay_2,glm,2-28,logistic,15.179533264197653
delay_2,nnet,2-28,small,85.91699314706295
delay_2,nnet,2-28,large,100
delay_2,nnet,2-28,difference,96.66573083280441
delay_2,nnet,2-28,ratio,52.137613209070075
delay_2,nnet,2-28,log_ratio,10.70536803804341
delay_2,nnet,2-28,discrim,81.45749159280513
delay_2,nnet,2-28,logistic,0
delay_2,rpart,2-29,difference,100
delay_2,rpart,2-29,large,41.458718402275586
delay_2,rpart,2-29,logistic,100
delay_2,rpart,2-29,ratio,1.7847263321064442
delay_2,rpart,2-29,small,19.463280193437413
delay_2,rpart,2-29,log_ratio,0
delay_2,rpart,2-29,discrim,0
delay_2,c5.0,2-29,logistic,100
delay_2,c5.0,2-29,small,0
delay_2,c5.0,2-29,large,0
delay_2,c5.0,2-29,difference,0
delay_2,c5.0,2-29,ratio,0
delay_2,c5.0,2-29,log_ratio,0
delay_2,c5.0,2-29,discrim,0
delay_2,naive_bayes,2-29,small,21.238938053097325
delay_2,naive_bayes,2-29,large,72.56637168141592
delay_2,naive_bayes,2-29,difference,100
delay_2,naive_bayes,2-29,ratio,0
delay_2,naive_bayes,2-29,log_ratio,0
delay_2,naive_bayes,2-29,discrim,0
delay_2,naive_bayes,2-29,logistic,100
delay_2,knn,2-29,small,21.238938053097325
delay_2,knn,2-29,large,72.56637168141592
delay_2,knn,2-29,difference,100
delay_2,knn,2-29,ratio,0
delay_2,knn,2-29,log_ratio,0
delay_2,knn,2-29,discrim,0
delay_2,knn,2-29,logistic,100
delay_2,rf,2-29,small,13.462715047653125
delay_2,rf,2-29,large,37.368351682593975
delay_2,rf,2-29,difference,100
delay_2,rf,2-29,ratio,5.8037984037946275
delay_2,rf,2-29,log_ratio,2.00444028153534
delay_2,rf,2-29,discrim,0
delay_2,rf,2-29,logistic,91.40617165929828
delay_2,glm,2-29,small,1.5127720307683288
delay_2,glm,2-29,large,9.352426086516683
delay_2,glm,2-29,ratio,11.635705699292968
delay_2,glm,2-29,log_ratio,0
delay_2,glm,2-29,discrim,32.06032099905453
delay_2,glm,2-29,logistic,100
delay_2,nnet,2-29,small,29.340775185642766
delay_2,nnet,2-29,large,100
delay_2,nnet,2-29,difference,76.22797092679086
delay_2,nnet,2-29,ratio,48.46578738950416
delay_2,nnet,2-29,log_ratio,0
delay_2,nnet,2-29,discrim,74.68546058538642
delay_2,nnet,2-29,logistic,38.29133517334003
delay_2,rpart,2-32,difference,100
delay_2,rpart,2-32,discrim,58.60715654790633
delay_2,rpart,2-32,large,23.138152677000324
delay_2,rpart,2-32,log_ratio,58.60715654790633
delay_2,rpart,2-32,logistic,100
delay_2,rpart,2-32,ratio,60.63476451248563
delay_2,rpart,2-32,small,0
delay_2,c5.0,2-32,large,100
delay_2,c5.0,2-32,difference,100
delay_2,c5.0,2-32,ratio,100
delay_2,c5.0,2-32,logistic,61.9
delay_2,c5.0,2-32,small,0
delay_2,c5.0,2-32,log_ratio,0
delay_2,c5.0,2-32,discrim,0
delay_2,naive_bayes,2-32,small,58.237547892720286
delay_2,naive_bayes,2-32,large,0
delay_2,naive_bayes,2-32,difference,97.70114942528733
delay_2,naive_bayes,2-32,ratio,100
delay_2,naive_bayes,2-32,log_ratio,100
delay_2,naive_bayes,2-32,discrim,100
delay_2,naive_bayes,2-32,logistic,97.70114942528733
delay_2,knn,2-32,small,58.237547892720286
delay_2,knn,2-32,large,0
delay_2,knn,2-32,difference,97.70114942528733
delay_2,knn,2-32,ratio,100
delay_2,knn,2-32,log_ratio,100
delay_2,knn,2-32,discrim,100
delay_2,knn,2-32,logistic,97.70114942528733
delay_2,rf,2-32,small,0
delay_2,rf,2-32,large,40.78123913601288
delay_2,rf,2-32,difference,87.74913346067981
delay_2,rf,2-32,ratio,90.2202847363487
delay_2,rf,2-32,log_ratio,80.59229335547609
delay_2,rf,2-32,discrim,100
delay_2,rf,2-32,logistic,82.60758809261438
delay_2,glm,2-32,small,0
delay_2,glm,2-32,large,0.7028893417026133
delay_2,glm,2-32,ratio,80.38819166728396
delay_2,glm,2-32,log_ratio,100
delay_2,glm,2-32,discrim,38.310898093473796
delay_2,glm,2-32,logistic,38.59851190205719
delay_2,nnet,2-32,small,67.7559516914365
delay_2,nnet,2-32,large,28.500677050798856
delay_2,nnet,2-32,difference,100
delay_2,nnet,2-32,ratio,51.787893263363486
delay_2,nnet,2-32,log_ratio,0
delay_2,nnet,2-32,discrim,93.38287781352156
delay_2,nnet,2-32,logistic,12.524798118996527
delay_2,rpart,2-33,difference,100
delay_2,rpart,2-33,large,26.41812954439623
delay_2,rpart,2-33,log_ratio,17.3222030345079
delay_2,rpart,2-33,logistic,100
delay_2,rpart,2-33,ratio,17.3222030345079
delay_2,rpart,2-33,small,0
delay_2,rpart,2-33,discrim,0
delay_2,c5.0,2-33,difference,100
delay_2,c5.0,2-33,discrim,100
delay_2,c5.0,2-33,logistic,100
delay_2,c5.0,2-33,small,0
delay_2,c5.0,2-33,large,0
delay_2,c5.0,2-33,ratio,0
delay_2,c5.0,2-33,log_ratio,0
delay_2,naive_bayes,2-33,small,0
delay_2,naive_bayes,2-33,large,41.806020066889644
delay_2,naive_bayes,2-33,difference,100
delay_2,naive_bayes,2-33,ratio,43.47826086956522
delay_2,naive_bayes,2-33,log_ratio,43.47826086956522
delay_2,naive_bayes,2-33,discrim,43.47826086956522
delay_2,naive_bayes,2-33,logistic,100
delay_2,knn,2-33,small,0
delay_2,knn,2-33,large,41.806020066889644
delay_2,knn,2-33,difference,100
delay_2,knn,2-33,ratio,43.47826086956522
delay_2,knn,2-33,log_ratio,43.47826086956522
delay_2,knn,2-33,discrim,43.47826086956522
delay_2,knn,2-33,logistic,100
delay_2,rf,2-33,small,0
delay_2,rf,2-33,large,16.379157507481775
delay_2,rf,2-33,difference,96.84472098199247
delay_2,rf,2-33,ratio,35.525251445198975
delay_2,rf,2-33,log_ratio,27.041317372220536
delay_2,rf,2-33,discrim,22.113362210651623
delay_2,rf,2-33,logistic,100
delay_2,glm,2-33,small,5.23547059010801
delay_2,glm,2-33,large,0
delay_2,glm,2-33,ratio,94.19373094923566
delay_2,glm,2-33,log_ratio,5.485958679218207
delay_2,glm,2-33,discrim,100
delay_2,glm,2-33,logistic,63.966961594130154
delay_2,nnet,2-33,small,48.15715648484022
delay_2,nnet,2-33,large,49.5708115395107
delay_2,nnet,2-33,difference,100
delay_2,nnet,2-33,ratio,46.076403970632455
delay_2,nnet,2-33,log_ratio,0
delay_2,nnet,2-33,discrim,92.69955535363334
delay_2,nnet,2-33,logistic,29.420614995633333
delay_2,rpart,2-101,difference,100
delay_2,rpart,2-101,discrim,76.69194926880468
delay_2,rpart,2-101,log_ratio,76.69194926880468
delay_2,rpart,2-101,logistic,100
delay_2,rpart,2-101,ratio,76.69194926880468
delay_2,rpart,2-101,small,0
delay_2,rpart,2-101,large,0
delay_2,c5.0,2-101,difference,100
delay_2,c5.0,2-101,discrim,81.08076699593259
delay_2,c5.0,2-101,small,0
delay_2,c5.0,2-101,large,0
delay_2,c5.0,2-101,ratio,0
delay_2,c5.0,2-101,log_ratio,0
delay_2,c5.0,2-101,logistic,0
delay_2,naive_bayes,2-101,small,59.03614457831328
delay_2,naive_bayes,2-101,large,0
delay_2,naive_bayes,2-101,difference,100
delay_2,naive_bayes,2-101,ratio,90.36144578313252
delay_2,naive_bayes,2-101,log_ratio,90.36144578313252
delay_2,naive_bayes,2-101,discrim,90.36144578313252
delay_2,naive_bayes,2-101,logistic,100
delay_2,knn,2-101,small,59.03614457831328
delay_2,knn,2-101,large,0
delay_2,knn,2-101,difference,100
delay_2,knn,2-101,ratio,90.36144578313252
delay_2,knn,2-101,log_ratio,90.36144578313252
delay_2,knn,2-101,discrim,90.36144578313252
delay_2,knn,2-101,logistic,100
delay_2,rf,2-101,small,13.526059941734431
delay_2,rf,2-101,large,0
delay_2,rf,2-101,difference,91.8140985687213
delay_2,rf,2-101,ratio,66.06776477908599
delay_2,rf,2-101,log_ratio,66.85057891361097
delay_2,rf,2-101,discrim,59.76857626501347
delay_2,rf,2-101,logistic,100
delay_2,glm,2-101,small,100
delay_2,glm,2-101,large,99.41590801131355
delay_2,glm,2-101,ratio,41.33946609981819
delay_2,glm,2-101,log_ratio,9.524970763630154
delay_2,glm,2-101,discrim,59.65571450556194
delay_2,glm,2-101,logistic,0
delay_2,nnet,2-101,small,92.53501118690653
delay_2,nnet,2-101,large,32.32784282535779
delay_2,nnet,2-101,difference,75.75617157600414
delay_2,nnet,2-101,ratio,100
delay_2,nnet,2-101,log_ratio,6.860239018160745
delay_2,nnet,2-101,discrim,98.23387905516185
delay_2,nnet,2-101,logistic,0
delay_2,rpart,2-102,difference,100
delay_2,rpart,2-102,large,28.036216743091096
delay_2,rpart,2-102,logistic,100
delay_2,rpart,2-102,ratio,3.2921187833485117
delay_2,rpart,2-102,small,18.57820936168134
delay_2,rpart,2-102,log_ratio,0
delay_2,rpart,2-102,discrim,0
delay_2,c5.0,2-102,logistic,100
delay_2,c5.0,2-102,small,0
delay_2,c5.0,2-102,large,0
delay_2,c5.0,2-102,difference,0
delay_2,c5.0,2-102,ratio,0
delay_2,c5.0,2-102,log_ratio,0
delay_2,c5.0,2-102,discrim,0
delay_2,naive_bayes,2-102,small,12.80991735537191
delay_2,naive_bayes,2-102,large,64.04958677685953
delay_2,naive_bayes,2-102,difference,100
delay_2,naive_bayes,2-102,ratio,0
delay_2,naive_bayes,2-102,log_ratio,0
delay_2,naive_bayes,2-102,discrim,0
delay_2,naive_bayes,2-102,logistic,100
delay_2,knn,2-102,small,12.80991735537191
delay_2,knn,2-102,large,64.04958677685953
delay_2,knn,2-102,difference,100
delay_2,knn,2-102,ratio,0
delay_2,knn,2-102,log_ratio,0
delay_2,knn,2-102,discrim,0
delay_2,knn,2-102,logistic,100
delay_2,rf,2-102,small,0
delay_2,rf,2-102,large,0
delay_2,rf,2-102,difference,100
delay_2,rf,2-102,ratio,0
delay_2,rf,2-102,log_ratio,0
delay_2,rf,2-102,discrim,0
delay_2,rf,2-102,logistic,99.35340436496134
delay_2,glm,2-102,small,33.206879685023296
delay_2,glm,2-102,large,35.96581334796324
delay_2,glm,2-102,ratio,0.1530060233271101
delay_2,glm,2-102,log_ratio,0
delay_2,glm,2-102,discrim,0.5616544310333967
delay_2,glm,2-102,logistic,100
delay_2,nnet,2-102,small,2.141483267484395
delay_2,nnet,2-102,large,78.99522676389422
delay_2,nnet,2-102,difference,53.651854720325
delay_2,nnet,2-102,ratio,32.20457100515967
delay_2,nnet,2-102,log_ratio,4.698867710572952
delay_2,nnet,2-102,discrim,100
delay_2,nnet,2-102,logistic,0
delay_2,rpart,2-103,difference,100
delay_2,rpart,2-103,large,35.25439720915314
delay_2,rpart,2-103,log_ratio,18.818906747545515
delay_2,rpart,2-103,logistic,99.99999999999999
delay_2,rpart,2-103,ratio,18.818906747545515
delay_2,rpart,2-103,small,0
delay_2,rpart,2-103,discrim,0
delay_2,c5.0,2-103,difference,100
delay_2,c5.0,2-103,small,41.45778710015732
delay_2,c5.0,2-103,large,0
delay_2,c5.0,2-103,ratio,0
delay_2,c5.0,2-103,log_ratio,0
delay_2,c5.0,2-103,discrim,0
delay_2,c5.0,2-103,logistic,0
delay_2,naive_bayes,2-103,small,0
delay_2,naive_bayes,2-103,large,19.687500000000014
delay_2,naive_bayes,2-103,difference,100
delay_2,naive_bayes,2-103,ratio,38.4375
delay_2,naive_bayes,2-103,log_ratio,38.4375
delay_2,naive_bayes,2-103,discrim,38.4375
delay_2,naive_bayes,2-103,logistic,100
delay_2,knn,2-103,small,0
delay_2,knn,2-103,large,19.687500000000014
delay_2,knn,2-103,difference,100
delay_2,knn,2-103,ratio,38.4375
delay_2,knn,2-103,log_ratio,38.4375
delay_2,knn,2-103,discrim,38.4375
delay_2,knn,2-103,logistic,100
delay_2,rf,2-103,small,0
delay_2,rf,2-103,large,36.95177097063498
delay_2,rf,2-103,difference,100
delay_2,rf,2-103,ratio,16.311238182962615
delay_2,rf,2-103,log_ratio,22.294873060718125
delay_2,rf,2-103,discrim,18.0240850371901
delay_2,rf,2-103,logistic,90.36777362263759
delay_2,glm,2-103,small,93.61523072591875
delay_2,glm,2-103,large,100
delay_2,glm,2-103,ratio,9.787836781287899
delay_2,glm,2-103,log_ratio,38.64170655772053
delay_2,glm,2-103,discrim,0
delay_2,glm,2-103,logistic,18.860116855552562
delay_2,nnet,2-103,small,68.67440948704592
delay_2,nnet,2-103,large,14.298924832473553
delay_2,nnet,2-103,difference,85.0841193539416
delay_2,nnet,2-103,ratio,58.80902433412785
delay_2,nnet,2-103,log_ratio,10.114454034347157
delay_2,nnet,2-103,discrim,100
delay_2,nnet,2-103,logistic,0
delay_2,rpart,2-104,difference,32.228345554584514
delay_2,rpart,2-104,discrim,100
delay_2,rpart,2-104,log_ratio,100
delay_2,rpart,2-104,ratio,100
delay_2,rpart,2-104,small,47.11845720510082
delay_2,rpart,2-104,large,0
delay_2,rpart,2-104,logistic,0
delay_2,c5.0,2-104,ratio,100
delay_2,c5.0,2-104,logistic,62.5026875940658
delay_2,c5.0,2-104,small,0
delay_2,c5.0,2-104,large,0
delay_2,c5.0,2-104,difference,0
delay_2,c5.0,2-104,log_ratio,0
delay_2,c5.0,2-104,discrim,0
delay_2,naive_bayes,2-104,small,65.65217391304347
delay_2,naive_bayes,2-104,large,0
delay_2,naive_bayes,2-104,difference,41.30434782608697
delay_2,naive_bayes,2-104,ratio,100
delay_2,naive_bayes,2-104,log_ratio,100
delay_2,naive_bayes,2-104,discrim,100
delay_2,naive_bayes,2-104,logistic,41.30434782608697
delay_2,knn,2-104,small,65.65217391304347
delay_2,knn,2-104,large,0
delay_2,knn,2-104,difference,41.30434782608697
delay_2,knn,2-104,ratio,100
delay_2,knn,2-104,log_ratio,100
delay_2,knn,2-104,discrim,100
delay_2,knn,2-104,logistic,41.30434782608697
delay_2,rf,2-104,small,0
delay_2,rf,2-104,large,45.654583693352734
delay_2,rf,2-104,difference,68.65927360494759
delay_2,rf,2-104,ratio,95.72729970177777
delay_2,rf,2-104,log_ratio,100
delay_2,rf,2-104,discrim,94.73373892204916
delay_2,rf,2-104,logistic,66.08175221359241
delay_2,glm,2-104,small,47.42325302177818
delay_2,glm,2-104,large,61.88181781762958
delay_2,glm,2-104,ratio,76.16292214001406
delay_2,glm,2-104,log_ratio,100
delay_2,glm,2-104,discrim,37.14268167393172
delay_2,glm,2-104,logistic,0
delay_2,nnet,2-104,small,89.92864699233502
delay_2,nnet,2-104,large,79.03240224494226
delay_2,nnet,2-104,difference,100
delay_2,nnet,2-104,ratio,19.694106417612137
delay_2,nnet,2-104,log_ratio,42.12490511151482
delay_2,nnet,2-104,discrim,39.21628391468896
delay_2,nnet,2-104,logistic,0
delay_2,rpart,2-105,difference,34.79599512193072
delay_2,rpart,2-105,discrim,100
delay_2,rpart,2-105,log_ratio,100
delay_2,rpart,2-105,ratio,100
delay_2,rpart,2-105,small,55.772900428712965
delay_2,rpart,2-105,large,0
delay_2,rpart,2-105,logistic,0
delay_2,c5.0,2-105,ratio,100
delay_2,c5.0,2-105,small,0
delay_2,c5.0,2-105,large,0
delay_2,c5.0,2-105,difference,0
delay_2,c5.0,2-105,log_ratio,0
delay_2,c5.0,2-105,discrim,0
delay_2,c5.0,2-105,logistic,0
delay_2,naive_bayes,2-105,small,63.95939086294414
delay_2,naive_bayes,2-105,large,0
delay_2,naive_bayes,2-105,difference,21.82741116751266
delay_2,naive_bayes,2-105,ratio,100
delay_2,naive_bayes,2-105,log_ratio,100
delay_2,naive_bayes,2-105,discrim,100
delay_2,naive_bayes,2-105,logistic,21.82741116751266
delay_2,knn,2-105,small,63.95939086294414
delay_2,knn,2-105,large,0
delay_2,knn,2-105,difference,21.82741116751266
delay_2,knn,2-105,ratio,100
delay_2,knn,2-105,log_ratio,100
delay_2,knn,2-105,discrim,100
delay_2,knn,2-105,logistic,21.82741116751266
delay_2,rf,2-105,small,31.450849136266918
delay_2,rf,2-105,large,0
delay_2,rf,2-105,difference,21.710112079801963
delay_2,rf,2-105,ratio,80.32569447729314
delay_2,rf,2-105,log_ratio,100
delay_2,rf,2-105,discrim,81.28938329221266
delay_2,rf,2-105,logistic,25.92909770832401
delay_2,glm,2-105,small,1.1623546572389767
delay_2,glm,2-105,large,2.8556122467016096
delay_2,glm,2-105,ratio,29.929214396093517
delay_2,glm,2-105,log_ratio,51.45168495901662
delay_2,glm,2-105,discrim,0
delay_2,glm,2-105,logistic,100
delay_2,nnet,2-105,small,93.27254933632223
delay_2,nnet,2-105,large,39.59864254249602
delay_2,nnet,2-105,difference,100
delay_2,nnet,2-105,ratio,25.481079963947177
delay_2,nnet,2-105,log_ratio,0
delay_2,nnet,2-105,discrim,44.879495972710245
delay_2,nnet,2-105,logistic,19.757916899024767
delay_2,rpart,2-107,difference,100
delay_2,rpart,2-107,discrim,40.11768286176291
delay_2,rpart,2-107,log_ratio,40.11768286176291
delay_2,rpart,2-107,logistic,100
delay_2,rpart,2-107,ratio,40.11768286176291
delay_2,rpart,2-107,small,0
delay_2,rpart,2-107,large,0
delay_2,c5.0,2-107,large,100
delay_2,c5.0,2-107,difference,100
delay_2,c5.0,2-107,ratio,100
delay_2,c5.0,2-107,logistic,100
delay_2,c5.0,2-107,discrim,59.089132134480046
delay_2,c5.0,2-107,log_ratio,18.17826426896012
delay_2,c5.0,2-107,small,0
delay_2,naive_bayes,2-107,small,0
delay_2,naive_bayes,2-107,large,31.666666666666664
delay_2,naive_bayes,2-107,difference,100
delay_2,naive_bayes,2-107,ratio,44.72222222222222
delay_2,naive_bayes,2-107,log_ratio,44.72222222222222
delay_2,naive_bayes,2-107,discrim,44.72222222222222
delay_2,naive_bayes,2-107,logistic,100
delay_2,knn,2-107,small,0
delay_2,knn,2-107,large,31.666666666666664
delay_2,knn,2-107,difference,100
delay_2,knn,2-107,ratio,44.72222222222222
delay_2,knn,2-107,log_ratio,44.72222222222222
delay_2,knn,2-107,discrim,44.72222222222222
delay_2,knn,2-107,logistic,100
delay_2,rf,2-107,small,0
delay_2,rf,2-107,large,21.26992364314794
delay_2,rf,2-107,difference,96.7286048466007
delay_2,rf,2-107,ratio,19.96190454670536
delay_2,rf,2-107,log_ratio,11.728272922488939
delay_2,rf,2-107,discrim,12.425286231041355
delay_2,rf,2-107,logistic,100
delay_2,glm,2-107,small,54.78907673568085
delay_2,glm,2-107,large,100
delay_2,glm,2-107,ratio,27.136607365594685
delay_2,glm,2-107,log_ratio,15.04525407728634
delay_2,glm,2-107,discrim,69.2834202640204
delay_2,glm,2-107,logistic,0
delay_2,nnet,2-107,small,24.656183712275137
delay_2,nnet,2-107,large,34.097662819552106
delay_2,nnet,2-107,difference,59.99458932221978
delay_2,nnet,2-107,ratio,54.03663047300359
delay_2,nnet,2-107,log_ratio,0
delay_2,nnet,2-107,discrim,100
delay_2,nnet,2-107,logistic,23.00912616518585
delay_2,rpart,2-108,difference,63.8417873348628
delay_2,rpart,2-108,discrim,100
delay_2,rpart,2-108,log_ratio,100
delay_2,rpart,2-108,ratio,100
delay_2,rpart,2-108,small,63.8417873348628
delay_2,rpart,2-108,large,0
delay_2,rpart,2-108,logistic,0
delay_2,c5.0,2-108,ratio,100
delay_2,c5.0,2-108,difference,84.21409980762702
delay_2,c5.0,2-108,small,0
delay_2,c5.0,2-108,large,0
delay_2,c5.0,2-108,log_ratio,0
delay_2,c5.0,2-108,discrim,0
delay_2,c5.0,2-108,logistic,0
delay_2,naive_bayes,2-108,small,54.43548387096773
delay_2,naive_bayes,2-108,large,0
delay_2,naive_bayes,2-108,difference,100
delay_2,naive_bayes,2-108,ratio,99.59677419354837
delay_2,naive_bayes,2-108,log_ratio,99.59677419354837
delay_2,naive_bayes,2-108,discrim,99.59677419354837
delay_2,naive_bayes,2-108,logistic,100
delay_2,knn,2-108,small,54.43548387096773
delay_2,knn,2-108,large,0
delay_2,knn,2-108,difference,100
delay_2,knn,2-108,ratio,99.59677419354837
delay_2,knn,2-108,log_ratio,99.59677419354837
delay_2,knn,2-108,discrim,99.59677419354837
delay_2,knn,2-108,logistic,100
delay_2,rf,2-108,small,5.643974976177682
delay_2,rf,2-108,large,0
delay_2,rf,2-108,difference,95.69141077329009
delay_2,rf,2-108,ratio,89.04212618487821
delay_2,rf,2-108,log_ratio,100
delay_2,rf,2-108,discrim,98.1602568642586
delay_2,rf,2-108,logistic,93.15368131364691
delay_2,glm,2-108,small,48.522576890044995
delay_2,glm,2-108,large,75.09786714016295
delay_2,glm,2-108,ratio,100
delay_2,glm,2-108,log_ratio,97.49190162790019
delay_2,glm,2-108,discrim,87.80420976533783
delay_2,glm,2-108,logistic,0
delay_2,nnet,2-108,small,73.37356678003906
delay_2,nnet,2-108,large,67.90662683221127
delay_2,nnet,2-108,difference,62.96575676653076
delay_2,nnet,2-108,ratio,58.78068874389585
delay_2,nnet,2-108,log_ratio,2.801101686815574
delay_2,nnet,2-108,discrim,100
delay_2,nnet,2-108,logistic,0
delay_2,rpart,2-109,difference,99.99999999999999
delay_2,rpart,2-109,discrim,35.99828264443949
delay_2,rpart,2-109,log_ratio,35.99828264443949
delay_2,rpart,2-109,logistic,100
delay_2,rpart,2-109,ratio,35.99828264443949
delay_2,rpart,2-109,small,0
delay_2,rpart,2-109,large,0
delay_2,c5.0,2-109,difference,100
delay_2,c5.0,2-109,log_ratio,70.26106696935301
delay_2,c5.0,2-109,large,32.42905788876278
delay_2,c5.0,2-109,small,0
delay_2,c5.0,2-109,ratio,0
delay_2,c5.0,2-109,discrim,0
delay_2,c5.0,2-109,logistic,0
delay_2,naive_bayes,2-109,small,0
delay_2,naive_bayes,2-109,large,1.4545454545454497
delay_2,naive_bayes,2-109,difference,100
delay_2,naive_bayes,2-109,ratio,44.72727272727274
delay_2,naive_bayes,2-109,log_ratio,44.72727272727274
delay_2,naive_bayes,2-109,discrim,44.72727272727274
delay_2,naive_bayes,2-109,logistic,100
delay_2,knn,2-109,small,0
delay_2,knn,2-109,large,1.4545454545454497
delay_2,knn,2-109,difference,100
delay_2,knn,2-109,ratio,44.72727272727274
delay_2,knn,2-109,log_ratio,44.72727272727274
delay_2,knn,2-109,discrim,44.72727272727274
delay_2,knn,2-109,logistic,100
delay_2,rf,2-109,small,3.9724119144745806
delay_2,rf,2-109,large,0
delay_2,rf,2-109,difference,100
delay_2,rf,2-109,ratio,6.249555631154717
delay_2,rf,2-109,log_ratio,18.213308439612767
delay_2,rf,2-109,discrim,19.293651300408083
delay_2,rf,2-109,logistic,64.83650273474632
delay_2,glm,2-109,small,100
delay_2,glm,2-109,large,98.58250371387685
delay_2,glm,2-109,ratio,87.55107973601075
delay_2,glm,2-109,log_ratio,38.744271543902876
delay_2,glm,2-109,discrim,98.49186811059998
delay_2,glm,2-109,logistic,0
delay_2,nnet,2-109,small,45.531342187669146
delay_2,nnet,2-109,large,34.796893068021085
delay_2,nnet,2-109,difference,76.8930730821297
delay_2,nnet,2-109,ratio,77.88758979412249
delay_2,nnet,2-109,log_ratio,0
delay_2,nnet,2-109,discrim,100
delay_2,nnet,2-109,logistic,8.330955512411258
delay_2,rpart,2-110,small,NaN
delay_2,rpart,2-110,large,NaN
delay_2,rpart,2-110,difference,NaN
delay_2,rpart,2-110,ratio,NaN
delay_2,rpart,2-110,log_ratio,NaN
delay_2,rpart,2-110,discrim,NaN
delay_2,rpart,2-110,logistic,NaN
delay_2,c5.0,2-110,logistic,100
delay_2,c5.0,2-110,small,0
delay_2,c5.0,2-110,large,0
delay_2,c5.0,2-110,difference,0
delay_2,c5.0,2-110,ratio,0
delay_2,c5.0,2-110,log_ratio,0
delay_2,c5.0,2-110,discrim,0
delay_2,naive_bayes,2-110,small,0
delay_2,naive_bayes,2-110,large,45.68965517241379
delay_2,naive_bayes,2-110,difference,100
delay_2,naive_bayes,2-110,ratio,18.10344827586206
delay_2,naive_bayes,2-110,log_ratio,18.10344827586206
delay_2,naive_bayes,2-110,discrim,18.10344827586206
delay_2,naive_bayes,2-110,logistic,100
delay_2,knn,2-110,small,0
delay_2,knn,2-110,large,45.68965517241379
delay_2,knn,2-110,difference,100
delay_2,knn,2-110,ratio,18.10344827586206
delay_2,knn,2-110,log_ratio,18.10344827586206
delay_2,knn,2-110,discrim,18.10344827586206
delay_2,knn,2-110,logistic,100
delay_2,rf,2-110,small,5.102410623221261
delay_2,rf,2-110,large,0
delay_2,rf,2-110,difference,99.43401428985753
delay_2,rf,2-110,ratio,44.109662658998836
delay_2,rf,2-110,log_ratio,26.359313344126527
delay_2,rf,2-110,discrim,33.524157049772015
delay_2,rf,2-110,logistic,100
delay_2,glm,2-110,small,98.07165221443064
delay_2,glm,2-110,large,100
delay_2,glm,2-110,ratio,47.54010139994932
delay_2,glm,2-110,log_ratio,0
delay_2,glm,2-110,discrim,23.29370268067793
delay_2,glm,2-110,logistic,31.97331744327268
delay_2,nnet,2-110,small,49.608984376716705
delay_2,nnet,2-110,large,47.87925925700821
delay_2,nnet,2-110,difference,100
delay_2,nnet,2-110,ratio,36.24727344968536
delay_2,nnet,2-110,log_ratio,0
delay_2,nnet,2-110,discrim,92.78714573867377
delay_2,nnet,2-110,logistic,31.33950432533423
delay_2,rpart,2-113,difference,100
delay_2,rpart,2-113,large,23.35639112798235
delay_2,rpart,2-113,logistic,100
delay_2,rpart,2-113,ratio,13.189910979282123
delay_2,rpart,2-113,small,17.947221486240085
delay_2,rpart,2-113,log_ratio,0
delay_2,rpart,2-113,discrim,0
delay_2,c5.0,2-113,logistic,100
delay_2,c5.0,2-113,small,0
delay_2,c5.0,2-113,large,0
delay_2,c5.0,2-113,difference,0
delay_2,c5.0,2-113,ratio,0
delay_2,c5.0,2-113,log_ratio,0
delay_2,c5.0,2-113,discrim,0
delay_2,naive_bayes,2-113,small,0
delay_2,naive_bayes,2-113,large,50.3448275862069
delay_2,naive_bayes,2-113,difference,100
delay_2,naive_bayes,2-113,ratio,28.275862068965512
delay_2,naive_bayes,2-113,log_ratio,28.275862068965512
delay_2,naive_bayes,2-113,discrim,28.275862068965512
delay_2,naive_bayes,2-113,logistic,100
delay_2,knn,2-113,small,0
delay_2,knn,2-113,large,50.3448275862069
delay_2,knn,2-113,difference,100
delay_2,knn,2-113,ratio,28.275862068965512
delay_2,knn,2-113,log_ratio,28.275862068965512
delay_2,knn,2-113,discrim,28.275862068965512
delay_2,knn,2-113,logistic,100
delay_2,rf,2-113,small,6.279709612328442
delay_2,rf,2-113,large,0
delay_2,rf,2-113,difference,100
delay_2,rf,2-113,ratio,8.041900771845503
delay_2,rf,2-113,log_ratio,12.843437472649704
delay_2,rf,2-113,discrim,12.467760225945309
delay_2,rf,2-113,logistic,99.97186446479638
delay_2,glm,2-113,small,0
delay_2,glm,2-113,large,0.28024558341991457
delay_2,glm,2-113,ratio,71.6960344252147
delay_2,glm,2-113,log_ratio,25.50953738998326
delay_2,glm,2-113,discrim,79.56572563789273
delay_2,glm,2-113,logistic,100
delay_2,nnet,2-113,small,41.0383656454071
delay_2,nnet,2-113,large,42.37894651177141
delay_2,nnet,2-113,difference,85.46466808593242
delay_2,nnet,2-113,ratio,40.74908158779241
delay_2,nnet,2-113,log_ratio,0
delay_2,nnet,2-113,discrim,100
delay_2,nnet,2-113,logistic,26.446789588719348
delay_2,rpart,2-114,difference,41.86972358141293
delay_2,rpart,2-114,discrim,100
delay_2,rpart,2-114,log_ratio,100
delay_2,rpart,2-114,logistic,41.86972358141293
delay_2,rpart,2-114,ratio,100
delay_2,rpart,2-114,small,0
delay_2,rpart,2-114,large,0
delay_2,c5.0,2-114,ratio,100
delay_2,c5.0,2-114,logistic,74.35925048460047
delay_2,c5.0,2-114,small,0
